name,num_years,year,industry,sector,country,headquarters_state,headquarters_city,market_value_mil,market_value_currency,revenue_mil,revenue_currency,profit_mil,profit_currency,asset_mil,asset_currency,employees,employees_metric
The Kroger Company,18,2013,Food & Drug Stores,,USA,OH,,17261.4,USD,96751.3,USD,1496.5,USD,24651.5,USD,,employees
The Kroger Company,18,2012,Food & Drug Stores,,USA,OH,Cincinnati,,USD,90374.0,USD,,USD,,USD,,employees
The Kroger Company,18,2011,Food & Drug Stores,,USA,OH,Cincinnati,,USD,82189.4,USD,,USD,,USD,,employees
The May Department Stores Company,10,2005,General Merchandisers,,USA,MO,,,USD,14441.0,USD,,USD,,USD,,employees
The May Department Stores Company,10,2004,General Merchandisers,,USA,MO,,,USD,13343.0,USD,,USD,,USD,,employees
The May Department Stores Company,10,2003,General Merchandisers,,USA,MO,,,USD,13491.0,USD,,USD,,USD,,employees
"The McGraw-Hill Companies, Inc.",18,2013,"Publishing, Printing",,USA,NY,,1462.41,USD,65.12,USD,437.0,USD,70.52,USD,,employees
"The McGraw-Hill Companies, Inc.",18,2012,"Publishing, Printing",,USA,NY,New York,,USD,6336.0,USD,,USD,,USD,,employees
"The McGraw-Hill Companies, Inc.",18,2011,"Publishing, Printing",,USA,NY,New York,,USD,6168.3,USD,,USD,,USD,,employees
The Mosaic Company,9,2014,Chemicals,,USA,MN,,19942.0,USD,9974.0,USD,1889.0,USD,18086.0,USD,,employees
The Mosaic Company,9,2013,Chemicals,,USA,MN,,2537.54,USD,1110.78,USD,1930.2,USD,1669.04,USD,,employees
The Mosaic Company,9,2012,Chemicals,,USA,MN,Plymouth,,USD,9937.8,USD,,USD,,USD,,employees
"The Pepsi Bottling Group, Inc.",10,2010,Beverages,,USA,NY,Somers,,USD,13219.0,USD,,USD,,USD,,employees
"The Pepsi Bottling Group, Inc.",10,2009,Beverages,,USA,NY,Somers,,USD,13796.0,USD,,USD,,USD,,employees
"The Pepsi Bottling Group, Inc.",10,2008,Beverages,,USA,NY,Somers,,USD,13591.0,USD,,USD,,USD,,employees
The Procter & Gamble Company,18,2013,Household and Personal Products,,USA,OH,,210501.0,USD,85120.0,USD,10756.0,USD,132244.0,USD,,employees
The Procter & Gamble Company,18,2012,Household and Personal Products,,USA,OH,Cincinnati,,USD,82559.0,USD,,USD,,USD,,employees
The Procter & Gamble Company,18,2011,Household and Personal Products,,USA,OH,Cincinnati,,USD,79689.0,USD,,USD,,USD,,employees
The Progressive Corporation,19,2014,Insurance: Property and Casualty (Stock),,USA,OH,,14417.0,USD,18171.0,USD,1165.0,USD,24408.0,USD,,employees
The Progressive Corporation,19,2013,Insurance: Property and Casualty (Stock),,USA,OH,,1526.11,USD,1708.39,USD,902.3,USD,2269.47,USD,,employees
The Progressive Corporation,19,2012,Insurance: Property and Casualty (Stock),,USA,OH,Mayfield Village,,USD,15508.1,USD,,USD,,USD,,employees
The Sherwin-Williams Company,19,2014,Chemicals,,USA,OH,,19771.0,USD,10186.0,USD,753.0,USD,6383.0,USD,,employees
The Sherwin-Williams Company,19,2013,Chemicals,,USA,OH,,1746.36,USD,953.45,USD,631.0,USD,623.47,USD,,employees
The Sherwin-Williams Company,19,2012,Chemicals,,USA,OH,Cleveland,,USD,8765.7,USD,,USD,,USD,,employees
The Southern Company,12,2014,Utilities: Gas and Electric,,USA,GA,,39016.0,USD,17087.0,USD,1644.0,USD,64546.0,USD,,employees
The Southern Company,12,2013,Utilities: Gas and Electric,,USA,GA,,4077.21,USD,165.37,USD,2350.0,USD,631.49,USD,,employees
The Southern Company,12,2012,Utilities: Gas and Electric,,USA,GA,Atlanta,,USD,17657.0,USD,,USD,,USD,,employees
"The TJX Companies, Inc.",19,2014,Specialty Retailers: Apparel,,USA,MA,,42678.0,USD,27423.0,USD,2137.0,USD,10201.0,USD,,employees
"The TJX Companies, Inc.",19,2013,Specialty Retailers: Apparel,,USA,MA,,3384.24,USD,2587.84,USD,1906.7,USD,951.19,USD,,employees
"The TJX Companies, Inc.",19,2012,Specialty Retailers: Apparel,,USA,MA,Framingham,,USD,23191.5,USD,,USD,,USD,,employees
The Walt Disney Company,19,2014,Entertainment,,USA,CA,,140287.0,USD,45041.0,USD,6136.0,USD,81241.0,USD,,employees
The Walt Disney Company,19,2013,Entertainment,,USA,CA,,102548.8,USD,42278.0,USD,5682.0,USD,74898.0,USD,,employees
The Walt Disney Company,19,2012,Entertainment,,USA,CA,Burbank,,USD,40893.0,USD,,USD,,USD,,employees
"The Williams Companies, Inc.",19,2014,Energy,,USA,OK,,27773.0,USD,6860.0,USD,430.0,USD,27142.0,USD,,employees
"The Williams Companies, Inc.",19,2013,Energy,,USA,OK,,2553.02,USD,74.86,USD,859.0,USD,243.27,USD,,employees
"The Williams Companies, Inc.",19,2012,Energy,,USA,OK,Tulsa,,USD,7930.0,USD,,USD,,USD,,employees
Thrivent Financial for Lutherans,21,2023,"Insurance: Life, Health (Mutual)",Financials,USA,MN,Minneapolis,,USD,9347.0,USD,1085.0,USD,110100.0,USD,3692.0,employees
Thrivent Financial for Lutherans,21,2022,"Insurance: Life, Health (Mutual)",Financials,USA,MN,Minneapolis,,USD,10313.0,USD,2530.0,USD,116525.0,USD,3256.0,employees
Thrivent Financial for Lutherans,21,2021,"Insurance: Life, Health (Mutual)",Financials,USA,MN,Minneapolis,,USD,8153.0,USD,637.0,USD,110152.0,USD,3386.0,employees
Time Warner Inc.,16,2014,Entertainment,,USA,NY,,58317.0,USD,29795.0,USD,3691.0,USD,67994.0,USD,,employees
Time Warner Inc.,16,2013,Entertainment,,USA,NY,,5386.26,USD,287.29,USD,3019.0,USD,683.04,USD,,employees
Time Warner Inc.,16,2012,Entertainment,,USA,NY,New York,,USD,28974.0,USD,,USD,,USD,,employees
Tribune Company,11,2008,"Publishing, Printing",,USA,IL,Chicago,,USD,5112.4,USD,,USD,,USD,,employees
Tribune Company,11,2007,"Publishing, Printing",,USA,IL,Chicago,,USD,5582.6,USD,,USD,,USD,,employees
Tribune Company,11,2006,"Publishing, Printing",,USA,IL,,,USD,5595.6,USD,,USD,,USD,,employees
"Tyson Foods, Inc.",19,2014,Food Production,,USA,AR,,14976.0,USD,34482.0,USD,778.0,USD,12177.0,USD,,employees
"Tyson Foods, Inc.",19,2013,Food Production,,USA,AR,,8799.5,USD,33278.0,USD,583.0,USD,11896.0,USD,,employees
"Tyson Foods, Inc.",19,2012,Food Production,,USA,AR,Springdale,,USD,32266.0,USD,,USD,,USD,,employees
UAL Corporation,15,2010,Airlines,,USA,IL,Chicago,,USD,16335.0,USD,,USD,,USD,,employees
UAL Corporation,15,2009,Airlines,,USA,IL,Chicago,,USD,20194.0,USD,,USD,,USD,,employees
UAL Corporation,15,2008,Airlines,,USA,IL,Chicago,,USD,20143.0,USD,,USD,,USD,,employees
UGI Corporation,10,2014,Energy,,USA,PA,,5234.0,USD,7195.0,USD,278.0,USD,10009.0,USD,,employees
UGI Corporation,10,2013,Energy,,USA,PA,,434.49,USD,651.92,USD,199.4,USD,970.97,USD,,employees
UGI Corporation,10,2012,Energy,,USA,PA,King of Prussia,,USD,6091.3,USD,,USD,,USD,,employees
"US Airways Group, Inc.",17,2013,Airlines,,USA,AZ,,276.44,USD,138.31,USD,637.0,USD,93.96,USD,,employees
"US Airways Group, Inc.",17,2012,Airlines,,USA,AZ,Tempe,,USD,13055.0,USD,,USD,,USD,,employees
"US Airways Group, Inc.",17,2011,Airlines,,USA,AZ,Tempe,,USD,11908.0,USD,,USD,,USD,,employees
USAA,9,2023,Insurance: Property and Casualty (Stock),Financials,USA,TX,San Antonio,,USD,36297.0,USD,1296.0,USD,204005.0,USD,36820.0,employees
USAA,9,2022,Insurance: Property and Casualty (Stock),Financials,USA,TX,San Antonio,,USD,37470.0,USD,3300.0,USD,210677.0,USD,37335.0,employees
USAA,9,2021,Insurance: Property and Casualty (Stock),Financials,USA,TX,San Antonio,,USD,36296.0,USD,3907.0,USD,200348.0,USD,35935.0,employees
USG Corporation,12,2008,"Building Materials, Glass",,USA,IL,Chicago,,USD,5202.0,USD,,USD,,USD,,employees
USG Corporation,12,2007,"Building Materials, Glass",,USA,IL,Chicago,,USD,5810.0,USD,,USD,,USD,,employees
USG Corporation,12,2006,"Building Materials, Glass",,USA,IL,,,USD,5139.0,USD,,USD,,USD,,employees
Union Pacific,12,2023,Railroads,Transportation,USA,NE,Omaha,123146.0,USD,24875.0,USD,6998.0,USD,65449.0,USD,33179.0,employees
Union Pacific,12,2022,Railroads,Transportation,USA,NE,Omaha,171682.0,USD,21804.0,USD,6523.0,USD,63525.0,USD,32124.0,employees
Union Pacific,12,2021,Railroads,Transportation,USA,NE,Omaha,146948.0,USD,19533.0,USD,5349.0,USD,62398.0,USD,30960.0,employees
Union Pacific Corporation,16,2014,Railroads,,USA,NE,,85396.0,USD,21963.0,USD,4388.0,USD,49731.0,USD,,employees
Union Pacific Corporation,16,2013,Railroads,,USA,NE,,6683.28,USD,209.26,USD,3943.0,USD,471.53,USD,,employees
Union Pacific Corporation,16,2012,Railroads,,USA,NE,Omaha,,USD,19557.0,USD,,USD,,USD,,employees
Unisys Corporation,15,2010,Information Technology Services,,USA,PA,Blue Bell,,USD,4597.7,USD,,USD,,USD,,employees
Unisys Corporation,15,2009,Information Technology Services,,USA,PA,Blue Bell,,USD,5233.2,USD,,USD,,USD,,employees
Unisys Corporation,15,2008,Information Technology Services,,USA,PA,Blue Bell,,USD,5652.5,USD,,USD,,USD,,employees
United Natural Foods,9,2023,Wholesalers: Food and Grocery,Wholesalers,USA,RI,Providence,1565.0,USD,28928.0,USD,248.0,USD,7628.0,USD,30300.0,employees
United Natural Foods,9,2022,Wholesalers: Food and Grocery,Wholesalers,USA,RI,Providence,2409.0,USD,26992.0,USD,149.0,USD,7525.0,USD,28300.0,employees
United Natural Foods,9,2021,Wholesalers: Food and Grocery,Wholesalers,USA,RI,Providence,1854.0,USD,26743.0,USD,274.0,USD,7587.0,USD,28300.0,employees
"United Parcel Service, Inc.",12,2013,"Mail, Package, and Freight Delivery",,USA,GA,,81901.4,USD,54127.0,USD,807.0,USD,38863.0,USD,,employees
"United Parcel Service, Inc.",12,2012,"Mail, Package, and Freight Delivery",,USA,GA,Atlanta,,USD,53105.0,USD,,USD,,USD,,employees
"United Parcel Service, Inc.",12,2011,"Mail, Package, and Freight Delivery",,USA,GA,Atlanta,,USD,49545.0,USD,,USD,,USD,,employees
United Services Automobile Association,19,2014,Insurance: Property and Casualty (Stock),,USA,TX,,,USD,20971.0,USD,2726.0,USD,122204.0,USD,,employees
United Services Automobile Association,19,2013,Insurance: Property and Casualty (Stock),,USA,TX,,,USD,2072.86,USD,2832.3,USD,11558.87,USD,,employees
United Services Automobile Association,19,2012,Insurance: Property and Casualty (Stock),,USA,TX,San Antonio,,USD,19036.1,USD,,USD,,USD,,employees
United States Steel Corporation,12,2014,Metals,,USA,PA,,3994.0,USD,17424.0,USD,-1672.0,USD,13143.0,USD,,employees
United States Steel Corporation,12,2013,Metals,,USA,PA,,281.35,USD,193.28,USD,-124.0,USD,152.17,USD,,employees
United States Steel Corporation,12,2012,Metals,,USA,PA,Pittsburgh,,USD,19884.0,USD,,USD,,USD,,employees
United Stationers Inc.,16,2014,Wholesalers: Electronics and Office Equipment,,USA,IL,,1627.0,USD,5085.0,USD,123.0,USD,2116.0,USD,,employees
United Stationers Inc.,16,2013,Wholesalers: Electronics and Office Equipment,,USA,IL,,156.11,USD,508.01,USD,111.8,USD,207.52,USD,,employees
United Stationers Inc.,16,2012,Wholesalers: Electronics and Office Equipment,,USA,IL,Deerfield,,USD,5005.5,USD,,USD,,USD,,employees
United Technologies Corporation,18,2013,Aerospace & Defense,,USA,CT,,85641.7,USD,59783.0,USD,5130.0,USD,89409.0,USD,,employees
United Technologies Corporation,18,2012,Aerospace & Defense,,USA,CT,Hartford,,USD,58190.0,USD,,USD,,USD,,employees
United Technologies Corporation,18,2011,Aerospace & Defense,,USA,CT,Hartford,,USD,54326.0,USD,,USD,,USD,,employees
UnitedHealth Group,10,2023,Health Care: Insurance and Managed Care,Health Care,USA,MN,Minnetonka,440854.0,USD,324162.0,USD,20120.0,USD,245705.0,USD,400000.0,employees
UnitedHealth Group,10,2022,Health Care: Insurance and Managed Care,Health Care,USA,MN,Minnetonka,479830.0,USD,287597.0,USD,17285.0,USD,212206.0,USD,350000.0,employees
UnitedHealth Group,10,2021,Health Care: Insurance and Managed Care,Health Care,USA,MN,Minnetonka,351725.0,USD,257141.0,USD,15403.0,USD,197289.0,USD,330000.0,employees
"Universal Health Services, Inc.",11,2014,Health Care: Medical Facilities,,USA,PA,,8093.0,USD,8419.0,USD,511.0,USD,8312.0,USD,,employees
"Universal Health Services, Inc.",11,2013,Health Care: Medical Facilities,,USA,PA,,62.42,USD,778.33,USD,443.4,USD,820.08,USD,,employees
"Universal Health Services, Inc.",11,2012,Health Care: Medical Facilities,,USA,PA,King of Prussia,,USD,7534.1,USD,,USD,,USD,,employees
Unocal Corporation,10,2005,"Mining, Crude-Oil Production",,USA,CA,,,USD,8217.0,USD,,USD,,USD,,employees
Unocal Corporation,10,2004,"Mining, Crude-Oil Production",,USA,CA,,,USD,6539.0,USD,,USD,,USD,,employees
Unocal Corporation,10,2003,"Mining, Crude-Oil Production",,USA,CA,,,USD,5297.0,USD,,USD,,USD,,employees
Unum Group,17,2023,"Insurance: Life, Health (Stock)",Financials,USA,TN,Chattanooga,7805.0,USD,11991.0,USD,1314.0,USD,61435.0,USD,10801.0,employees
Unum Group,17,2022,"Insurance: Life, Health (Stock)",Financials,USA,TN,Chattanooga,6383.0,USD,12014.0,USD,824.0,USD,70116.0,USD,10200.0,employees
Unum Group,17,2021,"Insurance: Life, Health (Stock)",Financials,USA,TN,Chattanooga,5670.0,USD,13162.0,USD,793.0,USD,70626.0,USD,10500.0,employees
Valero Energy,10,2023,Petroleum Refining,Energy,USA,TX,San Antonio,51351.0,USD,171189.0,USD,11528.0,USD,60982.0,USD,9743.0,employees
Valero Energy,10,2022,Petroleum Refining,Energy,USA,TX,San Antonio,41572.0,USD,108332.0,USD,930.0,USD,57888.0,USD,9804.0,employees
Valero Energy,10,2021,Petroleum Refining,Energy,USA,TX,San Antonio,29267.0,USD,60115.0,USD,1421.0,USD,51774.0,USD,9964.0,employees
Valero Energy Corporation,14,2013,Petroleum Refining,,USA,TX,,25152.9,USD,138286.0,USD,2083.0,USD,44477.0,USD,,employees
Valero Energy Corporation,14,2012,Petroleum Refining,,USA,TX,San Antonio,,USD,125095.0,USD,,USD,,USD,,employees
Valero Energy Corporation,14,2011,Petroleum Refining,,USA,TX,San Antonio,,USD,86034.0,USD,,USD,,USD,,employees
Verizon Communications Inc.,13,2013,Telecommunications,,USA,NY,,140484.2,USD,115846.0,USD,875.0,USD,225222.0,USD,,employees
Verizon Communications Inc.,13,2012,Telecommunications,,USA,NY,New York,,USD,110875.0,USD,,USD,,USD,,employees
Verizon Communications Inc.,13,2011,Telecommunications,,USA,NY,New York,,USD,106565.0,USD,,USD,,USD,,employees
Viacom Inc.,15,2014,Entertainment,,USA,NY,,37230.0,USD,13794.0,USD,2395.0,USD,23829.0,USD,,employees
Viacom Inc.,15,2013,Entertainment,,USA,NY,,3043.01,USD,138.87,USD,1981.0,USD,222.5,USD,,employees
Viacom Inc.,15,2012,Entertainment,,USA,NY,New York,,USD,14963.0,USD,,USD,,USD,,employees
Visteon Corporation,13,2014,Motor Vehicles & Parts,,USA,MI,,4280.0,USD,7439.0,USD,690.0,USD,6027.0,USD,,employees
Visteon Corporation,13,2013,Motor Vehicles & Parts,,USA,MI,,299.61,USD,71.54,USD,100.0,USD,51.56,USD,,employees
Visteon Corporation,13,2012,Motor Vehicles & Parts,,USA,MI,Van Buren Township,,USD,8047.0,USD,,USD,,USD,,employees
"WESCO International, Inc.",9,2014,Wholesalers: Diversified,,USA,PA,,3693.0,USD,7513.0,USD,276.0,USD,4617.0,USD,,employees
"WESCO International, Inc.",9,2013,Wholesalers: Diversified,,USA,PA,,320.12,USD,657.93,USD,201.8,USD,462.96,USD,,employees
"WESCO International, Inc.",9,2012,Wholesalers: Diversified,,USA,PA,Pittsburgh,,USD,6125.7,USD,,USD,,USD,,employees
Wachovia Corporation,10,2008,Commercial Banks,,USA,NC,Charlotte,,USD,55528.0,USD,,USD,,USD,,employees
Wachovia Corporation,10,2007,Commercial Banks,,USA,NC,Charlotte,,USD,46810.0,USD,,USD,,USD,,employees
Wachovia Corporation,10,2006,Commercial Banks,,USA,NC,,,USD,35908.0,USD,,USD,,USD,,employees
"Wal-Mart Stores, Inc.",18,2013,General Merchandisers,,USA,AR,,246373.5,USD,469162.0,USD,16999.0,USD,203105.0,USD,,employees
"Wal-Mart Stores, Inc.",18,2012,General Merchandisers,,USA,AR,Bentonville,,USD,446950.0,USD,,USD,,USD,,employees
"Wal-Mart Stores, Inc.",18,2011,General Merchandisers,,USA,AR,Bentonville,,USD,421849.0,USD,,USD,,USD,,employees
Walgreen Co.,19,2014,Food & Drug Stores,,USA,IL,,62739.0,USD,72217.0,USD,2450.0,USD,35481.0,USD,,employees
Walgreen Co.,19,2013,Food & Drug Stores,,USA,IL,,45176.1,USD,71633.0,USD,2127.0,USD,33462.0,USD,,employees
Walgreen Co.,19,2012,Food & Drug Stores,,USA,IL,Deerfield,,USD,72184.0,USD,,USD,,USD,,employees
"Washington Mutual, Inc.",12,2008,Savings Institutions,,USA,WA,Seattle,,USD,25531.0,USD,,USD,,USD,,employees
"Washington Mutual, Inc.",12,2007,Savings Institutions,,USA,WA,Seattle,,USD,26561.0,USD,,USD,,USD,,employees
"Washington Mutual, Inc.",12,2006,Savings Institutions,,USA,WA,,,USD,21326.0,USD,,USD,,USD,,employees
"Waste Management, Inc.",15,2014,Waste Management,,USA,TX,,19555.0,USD,13983.0,USD,98.0,USD,22603.0,USD,,employees
"Waste Management, Inc.",15,2013,Waste Management,,USA,TX,,1824.05,USD,136.49,USD,817.0,USD,230.97,USD,,employees
"Waste Management, Inc.",15,2012,Waste Management,,USA,TX,Houston,,USD,13378.0,USD,,USD,,USD,,employees
Wells Fargo,11,2023,Commercial Banks,Financials,USA,CA,San Francisco,141188.0,USD,82859.0,USD,13182.0,USD,1881016.0,USD,238000.0,employees
Wells Fargo,11,2022,Commercial Banks,Financials,USA,CA,San Francisco,184225.0,USD,82407.0,USD,21548.0,USD,1948068.0,USD,247848.0,employees
Wells Fargo,11,2021,Commercial Banks,Financials,USA,CA,San Francisco,161521.0,USD,80303.0,USD,3301.0,USD,1955163.0,USD,268531.0,employees
Wells Fargo & Company,12,2013,Commercial Banks,,USA,CA,,194969.9,USD,91247.0,USD,18897.0,USD,1422968.0,USD,,employees
Wells Fargo & Company,12,2012,Commercial Banks,,USA,CA,San Francisco,,USD,87597.0,USD,,USD,,USD,,employees
Wells Fargo & Company,12,2011,Commercial Banks,,USA,CA,San Francisco,,USD,93249.0,USD,,USD,,USD,,employees
Western & Southern Mutual Holding Company,10,2013,"Insurance: Life, Health (Mutual)",,USA,OH,,,USD,529.37,USD,137.7,USD,3808.05,USD,,employees
Western & Southern Mutual Holding Company,10,2012,"Insurance: Life, Health (Mutual)",,USA,OH,Cincinnati,,USD,4986.4,USD,,USD,,USD,,employees
Western & Southern Mutual Holding Company,10,2011,"Insurance: Life, Health (Mutual)",,USA,OH,Cincinnati,,USD,4921.1,USD,,USD,,USD,,employees
Western Digital Corporation,11,2014,Computer Peripherals,,USA,CA,,21693.0,USD,15351.0,USD,980.0,USD,14036.0,USD,,employees
Western Digital Corporation,11,2013,Computer Peripherals,,USA,CA,,1210.31,USD,124.78,USD,1612.0,USD,142.06,USD,,employees
Western Digital Corporation,11,2012,Computer Peripherals,,USA,CA,Irvine,,USD,9526.0,USD,,USD,,USD,,employees
Weyerhaeuser,9,2023,Forest and Paper Products,Materials,USA,WA,Seattle,22082.0,USD,10184.0,USD,1880.0,USD,17340.0,USD,9264.0,employees
Weyerhaeuser,9,2022,Forest and Paper Products,Materials,USA,WA,Seattle,28315.0,USD,10201.0,USD,2607.0,USD,17652.0,USD,9214.0,employees
Weyerhaeuser,9,2021,Forest and Paper Products,Materials,USA,WA,Seattle,26655.0,USD,7532.0,USD,797.0,USD,16311.0,USD,9372.0,employees
Weyerhaeuser Company,19,2014,Forest and Paper Products,,USA,WA,,17135.0,USD,8529.0,USD,563.0,USD,14498.0,USD,,employees
Weyerhaeuser Company,19,2013,Forest and Paper Products,,USA,WA,,170.79,USD,70.59,USD,385.0,USD,125.92,USD,,employees
Weyerhaeuser Company,19,2012,Forest and Paper Products,,USA,WA,Federal Way,,USD,6618.0,USD,,USD,,USD,,employees
Whirlpool,9,2023,"Electronics, Electrical Equipment",Industrials,USA,MI,Benton Harbor,7197.0,USD,19724.0,USD,1519.0,USD,17124.0,USD,61000.0,employees
Whirlpool,9,2022,"Electronics, Electrical Equipment",Industrials,USA,MI,Benton Harbor,10101.0,USD,21985.0,USD,1783.0,USD,20285.0,USD,69000.0,employees
Whirlpool,9,2021,"Electronics, Electrical Equipment",Industrials,USA,MI,Benton Harbor,13832.0,USD,19456.0,USD,1081.0,USD,20350.0,USD,78000.0,employees
Whirlpool Corporation,19,2014,"Electronics, Electrical Equipment",,USA,MI,,11577.0,USD,18769.0,USD,827.0,USD,15544.0,USD,,employees
Whirlpool Corporation,19,2013,"Electronics, Electrical Equipment",,USA,MI,,930.42,USD,181.43,USD,401.0,USD,153.96,USD,,employees
Whirlpool Corporation,19,2012,"Electronics, Electrical Equipment",,USA,MI,Benton Harbor,,USD,18666.0,USD,,USD,,USD,,employees
"Whole Foods Market, Inc.",10,2014,Food & Drug Stores,,USA,TX,,18862.0,USD,12917.0,USD,551.0,USD,5538.0,USD,,employees
"Whole Foods Market, Inc.",10,2013,Food & Drug Stores,,USA,TX,,1607.75,USD,1169.88,USD,465.6,USD,529.42,USD,,employees
"Whole Foods Market, Inc.",10,2012,Food & Drug Stores,,USA,TX,Austin,,USD,10107.8,USD,,USD,,USD,,employees
Williams,9,2023,Pipelines,Energy,USA,OK,Tulsa,36394.0,USD,10965.0,USD,2049.0,USD,48433.0,USD,5043.0,employees
Williams,9,2022,Pipelines,Energy,USA,OK,Tulsa,40670.0,USD,10627.0,USD,1517.0,USD,47612.0,USD,4783.0,employees
Williams,9,2021,Pipelines,Energy,USA,OK,Tulsa,28778.0,USD,7719.0,USD,211.0,USD,44165.0,USD,4739.0,employees
"Winn-Dixie Stores, Inc.",17,2012,Food & Drug Stores,,USA,FL,Jacksonville,,USD,6929.9,USD,,USD,,USD,,employees
"Winn-Dixie Stores, Inc.",17,2011,Food & Drug Stores,,USA,FL,Jacksonville,,USD,7247.8,USD,,USD,,USD,,employees
"Winn-Dixie Stores, Inc.",17,2010,Food & Drug Stores,,USA,FL,Jacksonville,,USD,7367.0,USD,,USD,,USD,,employees
World Fuel Services Corporation,10,2014,Wholesalers: Diversified,,USA,FL,,3170.0,USD,41562.0,USD,203.0,USD,4739.0,USD,,employees
World Fuel Services Corporation,10,2013,Wholesalers: Diversified,,USA,FL,,2867.9,USD,38945.3,USD,189.3,USD,4107.8,USD,,employees
World Fuel Services Corporation,10,2012,Wholesalers: Diversified,,USA,FL,Miami,,USD,34622.9,USD,,USD,,USD,,employees
Xcel Energy Inc.,14,2014,Utilities: Gas and Electric,,USA,MN,,15128.0,USD,10915.0,USD,948.0,USD,33908.0,USD,,employees
Xcel Energy Inc.,14,2013,Utilities: Gas and Electric,,USA,MN,,145.02,USD,1012.82,USD,905.2,USD,3114.07,USD,,employees
Xcel Energy Inc.,14,2012,Utilities: Gas and Electric,,USA,MN,Minneapolis,,USD,10654.8,USD,,USD,,USD,,employees
Xerox Corporation,19,2014,Information Technology Services,,USA,CT,,13389.0,USD,21838.0,USD,1159.0,USD,29036.0,USD,,employees
